,time_abs(%Y-%m-%dT%H:%M:%S.%f),time_rel(sec),velocity(m/s)
351588,1970-01-19T14:44:30.551792,53069.88679245283,1.2352213488182151e-09
351589,1970-01-19T14:44:30.702736,53070.03773584906,1.2714445077573011e-09
351590,1970-01-19T14:44:30.853679,53070.188679245286,1.3076676666981335e-09
351591,1970-01-19T14:44:31.004623,53070.33962264151,1.3438908256389654e-09
351592,1970-01-19T14:44:31.155566,53070.49056603773,1.3801139845797976e-09
351593,1970-01-19T14:44:31.306509,53070.64150943396,1.2988541799433354e-09
351594,1970-01-19T14:44:31.457453,53070.79245283019,1.2977358464704096e-09
351595,1970-01-19T14:44:31.608396,53070.943396226416,1.3726795278909482e-09
351596,1970-01-19T14:44:31.759340,53071.09433962264,1.3383501022553692e-09
351597,1970-01-19T14:44:31.910283,53071.24528301887,1.3040206766214455e-09
351598,1970-01-19T14:44:32.061226,53071.3962264151,1.2696912509858671e-09
351599,1970-01-19T14:44:32.212170,53071.54716981132,1.2353618253502882e-09
351600,1970-01-19T14:44:32.363113,53071.698113207545,1.2010323997147092e-09
351601,1970-01-19T14:44:32.514057,53071.84905660377,1.1667029740791307e-09
351636,1970-01-19T14:44:37.797075,53077.1320754717,9.776166747426812e-10
351637,1970-01-19T14:44:37.948019,53077.28301886792,1.3503850980094556e-09
351638,1970-01-19T14:44:38.098962,53077.43396226415,1.3317870249789707e-09
351639,1970-01-19T14:44:38.249906,53077.58490566038,1.313188951948486e-09
351640,1970-01-19T14:44:38.400849,53077.73584905661,1.294590878918001e-09
351641,1970-01-19T14:44:38.551792,53077.88679245283,1.2759928058875162e-09
351642,1970-01-19T14:44:38.702736,53078.03773584906,1.2573947328579282e-09
351643,1970-01-19T14:44:38.853679,53078.188679245286,1.238796659827443e-09
351644,1970-01-19T14:44:39.004623,53078.33962264151,1.2201985867969583e-09
351645,1970-01-19T14:44:39.155566,53078.49056603773,1.2016005137664735e-09
351646,1970-01-19T14:44:39.306509,53078.64150943396,1.1830024407359886e-09
351647,1970-01-19T14:44:39.457453,53078.79245283019,1.1644043677055036e-09
351648,1970-01-19T14:44:39.608396,53078.943396226416,1.1458062946750187e-09
351649,1970-01-19T14:44:39.759340,53079.09433962264,1.127208221644534e-09
351650,1970-01-19T14:44:39.910283,53079.24528301887,1.1086101486149454e-09
351651,1970-01-19T14:44:40.061226,53079.3962264151,1.0900120755844607e-09
351652,1970-01-19T14:44:40.212170,53079.54716981132,1.071414002553976e-09
351653,1970-01-19T14:44:40.363113,53079.698113207545,1.0528159295234912e-09
351654,1970-01-19T14:44:40.514057,53079.84905660377,1.034217856493006e-09
351655,1970-01-19T14:44:40.665000,53080.0,1.0156197834625215e-09
351656,1970-01-19T14:44:40.815943,53080.15094339623,9.970217104320363e-10
351657,1970-01-19T14:44:40.966887,53080.301886792455,9.784236374024483e-10
351658,1970-01-19T14:44:41.117830,53080.45283018868,9.59825564371963e-10
351659,1970-01-19T14:44:41.268774,53080.6037735849,9.412274913414786e-10
351660,1970-01-19T14:44:41.419717,53080.75471698113,9.226294183109935e-10
351661,1970-01-19T14:44:41.570660,53080.90566037736,9.040313452805088e-10
351754,1970-01-19T14:44:55.608396,53094.943396226416,1.4671435821008402e-09
351755,1970-01-19T14:44:55.759340,53095.09433962264,1.456785885806792e-09
351756,1970-01-19T14:44:55.910283,53095.24528301887,1.446428189513243e-09
351757,1970-01-19T14:44:56.061226,53095.3962264151,1.436070493219195e-09
351758,1970-01-19T14:44:56.212170,53095.54716981132,1.4257127969251466e-09
351759,1970-01-19T14:44:56.363113,53095.698113207545,1.4153551006310983e-09
351760,1970-01-19T14:44:56.514057,53095.84905660377,1.40499740433705e-09
351761,1970-01-19T14:44:56.665000,53096.0,1.394639708043002e-09
351762,1970-01-19T14:44:56.815943,53096.15094339623,1.3842820117489536e-09
351763,1970-01-19T14:44:56.966887,53096.301886792455,1.373924315455405e-09
351764,1970-01-19T14:44:57.117830,53096.45283018868,1.3635666191613564e-09
351765,1970-01-19T14:44:57.268774,53096.6037735849,1.3532089228673083e-09
351766,1970-01-19T14:44:57.419717,53096.75471698113,1.34285122657326e-09
351767,1970-01-19T14:44:57.570660,53096.90566037736,1.332493530279212e-09
351768,1970-01-19T14:44:57.721604,53097.056603773584,1.3221358339851639e-09
351769,1970-01-19T14:44:57.872547,53097.20754716981,1.3117781376911156e-09
351770,1970-01-19T14:44:58.023491,53097.35849056604,1.301420441397067e-09
351771,1970-01-19T14:44:58.174434,53097.50943396227,1.2910627451035184e-09
351772,1970-01-19T14:44:58.325377,53097.660377358494,1.2807050488094703e-09
351773,1970-01-19T14:44:58.476321,53097.81132075472,1.270347352515422e-09
351774,1970-01-19T14:44:58.627264,53097.96226415094,1.2599896562213735e-09
351775,1970-01-19T14:44:58.778208,53098.11320754717,1.2496319599273256e-09
351776,1970-01-19T14:44:58.929151,53098.2641509434,1.239274263633277e-09
351777,1970-01-19T14:44:59.080094,53098.41509433962,1.228916567339229e-09
351778,1970-01-19T14:44:59.231038,53098.56603773585,1.21855887104568e-09
400746,1970-01-19T16:48:10.627264,60489.96226415094,9.038926827835e-10
405013,1970-01-19T16:58:54.702736,61134.03773584906,9.568345964150763e-10
405014,1970-01-19T16:58:54.853679,61134.188679245286,1.0453687925673948e-09
434241,1970-01-19T18:12:26.476321,65545.81132075471,9.108260905927903e-10
434254,1970-01-19T18:12:28.438585,65547.77358490566,9.456312929540778e-10
453844,1970-01-19T19:01:45.419717,68504.75471698113,1.0411928287705199e-09
453845,1970-01-19T19:01:45.570660,68504.90566037736,1.0154348373065592e-09
453849,1970-01-19T19:01:46.174434,68505.50943396226,1.0282274443391515e-09
453850,1970-01-19T19:01:46.325377,68505.6603773585,1.3122003757638856e-09
453851,1970-01-19T19:01:46.476321,68505.81132075471,1.324592136927972e-09
453852,1970-01-19T19:01:46.627264,68505.96226415095,1.3369838980920586e-09
453853,1970-01-19T19:01:46.778208,68506.11320754717,1.3493756592573395e-09
453854,1970-01-19T19:01:46.929151,68506.2641509434,1.361767420421426e-09
453855,1970-01-19T19:01:47.080094,68506.41509433962,1.3741591815867072e-09
453856,1970-01-19T19:01:47.231038,68506.56603773584,1.3767860285683678e-09
453857,1970-01-19T19:01:47.381981,68506.71698113208,1.3764837537826251e-09
453858,1970-01-19T19:01:47.532925,68506.8679245283,1.3761814789969112e-09
453859,1970-01-19T19:01:47.683868,68507.01886792453,1.3758792042111978e-09
453860,1970-01-19T19:01:47.834811,68507.16981132075,1.3755769294254551e-09
453861,1970-01-19T19:01:47.985755,68507.32075471699,1.3752746546397412e-09
453862,1970-01-19T19:01:48.136698,68507.47169811321,1.3749723798539986e-09
453863,1970-01-19T19:01:48.287642,68507.62264150943,1.3746701050682851e-09
453864,1970-01-19T19:01:48.438585,68507.77358490566,1.2787369864725531e-09
453865,1970-01-19T19:01:48.589528,68507.92452830188,1.1768742150043855e-09
453866,1970-01-19T19:01:48.740472,68508.07547169812,1.0788330430326091e-09
453867,1970-01-19T19:01:48.891415,68508.22641509434,9.716898636323291e-10
453903,1970-01-19T19:01:54.325377,68513.6603773585,9.532707693355739e-10
453904,1970-01-19T19:01:54.476321,68513.81132075471,9.18879245693372e-10
454020,1970-01-19T19:02:11.985755,68531.32075471699,1.4617404034346734e-09
454021,1970-01-19T19:02:12.136698,68531.47169811321,1.4571444514290827e-09
454022,1970-01-19T19:02:12.287642,68531.62264150943,1.452548499423935e-09
454023,1970-01-19T19:02:12.438585,68531.77358490566,1.447952547418344e-09
454024,1970-01-19T19:02:12.589528,68531.92452830188,1.4433565954131963e-09
454025,1970-01-19T19:02:12.740472,68532.07547169812,1.4387606434076055e-09
454026,1970-01-19T19:02:12.891415,68532.22641509434,1.4341646914024576e-09
454027,1970-01-19T19:02:13.042358,68532.37735849057,1.42956873939731e-09
454028,1970-01-19T19:02:13.193302,68532.52830188679,1.4249727873917191e-09
454029,1970-01-19T19:02:13.344245,68532.67924528301,1.4203768353865716e-09
454030,1970-01-19T19:02:13.495189,68532.83018867925,1.4157808833809804e-09
454031,1970-01-19T19:02:13.646132,68532.98113207547,1.4111849313758327e-09
454032,1970-01-19T19:02:13.797075,68533.1320754717,1.4065889793702422e-09
454033,1970-01-19T19:02:13.948019,68533.28301886792,1.4019930273650942e-09
454034,1970-01-19T19:02:14.098962,68533.43396226416,1.3973970753599467e-09
454035,1970-01-19T19:02:14.249906,68533.58490566038,1.3928011233543555e-09
454036,1970-01-19T19:02:14.400849,68533.7358490566,1.388205171349208e-09
454037,1970-01-19T19:02:14.551792,68533.88679245283,1.383609219343617e-09
454038,1970-01-19T19:02:14.702736,68534.03773584905,1.3790132673384695e-09
454039,1970-01-19T19:02:14.853679,68534.18867924529,1.3744173153328784e-09
454040,1970-01-19T19:02:15.004623,68534.3396226415,1.3698213633277306e-09
454041,1970-01-19T19:02:15.155566,68534.49056603774,1.365225411322583e-09
454042,1970-01-19T19:02:15.306509,68534.64150943396,1.3606294593169924e-09
454043,1970-01-19T19:02:15.457453,68534.7924528302,1.3560335073118444e-09
486727,1970-01-19T20:24:28.891415,73468.22641509434,1.000180871202742e-09
486743,1970-01-19T20:24:31.306509,73470.64150943396,9.149655101531687e-10
486825,1970-01-19T20:24:43.683868,73483.01886792453,9.432912954288802e-10
486826,1970-01-19T20:24:43.834811,73483.16981132075,9.074522589250283e-10
486856,1970-01-19T20:24:48.363113,73487.69811320755,1.270161177631339e-09
486857,1970-01-19T20:24:48.514057,73487.84905660378,1.2650093773227287e-09
486879,1970-01-19T20:24:51.834811,73491.16981132075,1.0658565926257663e-09
486880,1970-01-19T20:24:51.985755,73491.32075471699,9.46260946748996e-10
486887,1970-01-19T20:24:53.042358,73492.37735849057,1.1130096336027927e-09
486938,1970-01-19T20:25:00.740472,73500.07547169812,9.004942075119412e-10
486945,1970-01-19T20:25:01.797075,73501.1320754717,1.3485389839788014e-09
486946,1970-01-19T20:25:01.948019,73501.28301886792,1.5097327489984344e-09
486953,1970-01-19T20:25:03.004623,73502.3396226415,1.1536514125129936e-09
486954,1970-01-19T20:25:03.155566,73502.49056603774,1.1467166048648747e-09
486971,1970-01-19T20:25:05.721604,73505.05660377358,9.44607491114239e-10
486972,1970-01-19T20:25:05.872547,73505.2075471698,1.2391980490445975e-09
486979,1970-01-19T20:25:06.929151,73506.2641509434,1.773936826970022e-09
486980,1970-01-19T20:25:07.080094,73506.41509433962,1.7797828721738213e-09
486987,1970-01-19T20:25:08.136698,73507.47169811321,1.3185041413415143e-09
487038,1970-01-19T20:25:15.834811,73515.16981132075,1.3972370034069087e-09
487039,1970-01-19T20:25:15.985755,73515.32075471699,1.4945255567004943e-09
487060,1970-01-19T20:25:19.155566,73518.49056603774,1.2580043210439255e-09
487061,1970-01-19T20:25:19.306509,73518.64150943396,1.1203631165796695e-09
487076,1970-01-19T20:25:21.570660,73520.90566037736,9.760032320990726e-10
487077,1970-01-19T20:25:21.721604,73521.05660377358,1.109019201995819e-09
487091,1970-01-19T20:25:23.834811,73523.16981132075,8.988695359027508e-10
487092,1970-01-19T20:25:23.985755,73523.32075471699,9.014582831825731e-10
487098,1970-01-19T20:25:24.891415,73524.22641509434,1.3431957047064967e-09
487099,1970-01-19T20:25:25.042358,73524.37735849057,1.6449547121930923e-09
487100,1970-01-19T20:25:25.193302,73524.52830188679,8.985440133516151e-10
487106,1970-01-19T20:25:26.098962,73525.43396226416,1.2901358454135552e-09
487107,1970-01-19T20:25:26.249906,73525.58490566038,9.092177691520705e-10
487113,1970-01-19T20:25:27.155566,73526.49056603774,1.3409354486951252e-09
487119,1970-01-19T20:25:28.061226,73527.39622641509,1.0183560755210262e-09
487120,1970-01-19T20:25:28.212170,73527.54716981133,1.5784774993588595e-09
487121,1970-01-19T20:25:28.363113,73527.69811320755,1.0216491625283123e-09
487127,1970-01-19T20:25:29.268774,73528.60377358491,1.2564849670549903e-09
487128,1970-01-19T20:25:29.419717,73528.75471698113,1.1793206927307523e-09
487165,1970-01-19T20:25:35.004623,73534.3396226415,1.3241860641250434e-09
487166,1970-01-19T20:25:35.155566,73534.49056603774,1.237383893553374e-09
487206,1970-01-19T20:25:41.193302,73540.52830188679,1.2168671471372324e-09
487207,1970-01-19T20:25:41.344245,73540.67924528301,1.0651989173634199e-09
487266,1970-01-19T20:25:50.249906,73549.58490566038,1.0546719069164287e-09
487285,1970-01-19T20:25:53.117830,73552.45283018867,1.5428530879972762e-09
487286,1970-01-19T20:25:53.268774,73552.60377358491,1.5928812628127855e-09
487292,1970-01-19T20:25:54.174434,73553.50943396226,1.1242123136471507e-09
487293,1970-01-19T20:25:54.325377,73553.6603773585,1.3320120014700034e-09
487299,1970-01-19T20:25:55.231038,73554.56603773584,1.4523322751569515e-09
487300,1970-01-19T20:25:55.381981,73554.71698113208,1.4693849710690759e-09
487305,1970-01-19T20:25:56.136698,73555.47169811321,1.105974016756664e-09
487306,1970-01-19T20:25:56.287642,73555.62264150943,2.408102026161482e-09
487307,1970-01-19T20:25:56.438585,73555.77358490566,2.110203711512466e-09
487313,1970-01-19T20:25:57.344245,73556.67924528301,1.955271980390866e-09
487314,1970-01-19T20:25:57.495189,73556.83018867925,2.3337262709466355e-09
487315,1970-01-19T20:25:57.646132,73556.98113207547,9.472217796343523e-10
487320,1970-01-19T20:25:58.400849,73557.7358490566,1.8217330568078555e-09
487321,1970-01-19T20:25:58.551792,73557.88679245283,2.661321958544803e-09
487322,1970-01-19T20:25:58.702736,73558.03773584905,1.946105818783421e-09
487335,1970-01-19T20:26:00.665000,73560.0,9.159346077407283e-10
487342,1970-01-19T20:26:01.721604,73561.05660377358,9.597385753416231e-10
487368,1970-01-19T20:26:05.646132,73564.98113207547,1.2326731827279264e-09
487369,1970-01-19T20:26:05.797075,73565.1320754717,1.1388895907261548e-09
487376,1970-01-19T20:26:06.853679,73566.18867924529,1.3227032758447082e-09
487382,1970-01-19T20:26:07.759340,73567.09433962264,1.0682618830560503e-09
487383,1970-01-19T20:26:07.910283,73567.24528301887,2.0265422784627127e-09
487384,1970-01-19T20:26:08.061226,73567.39622641509,1.7444713226446587e-09
487390,1970-01-19T20:26:08.966887,73568.30188679245,1.4110895977957574e-09
487391,1970-01-19T20:26:09.117830,73568.45283018867,1.8688485079323198e-09
487392,1970-01-19T20:26:09.268774,73568.60377358491,9.858464313089836e-10
487398,1970-01-19T20:26:10.174434,73569.50943396226,1.658309856779929e-09
487399,1970-01-19T20:26:10.325377,73569.6603773585,1.483574050848194e-09
487412,1970-01-19T20:26:12.287642,73571.62264150943,9.110158074219179e-10
487437,1970-01-19T20:26:16.061226,73575.39622641509,1.490611577878894e-09
487438,1970-01-19T20:26:16.212170,73575.54716981133,1.593218776545622e-09
487445,1970-01-19T20:26:17.268774,73576.60377358491,1.542479174296182e-09
487446,1970-01-19T20:26:17.419717,73576.75471698113,1.8076516598835183e-09
487452,1970-01-19T20:26:18.325377,73577.6603773585,1.3222325004169192e-09
487453,1970-01-19T20:26:18.476321,73577.81132075471,1.6321777592779054e-09
487454,1970-01-19T20:26:18.627264,73577.96226415095,9.075123821247435e-10
487460,1970-01-19T20:26:19.532925,73578.8679245283,1.2621651397639215e-09
487461,1970-01-19T20:26:19.683868,73579.01886792453,1.1326646835117335e-09
487478,1970-01-19T20:26:22.249906,73581.58490566038,1.071240736757465e-09
487479,1970-01-19T20:26:22.400849,73581.7358490566,1.6998020252282542e-09
487480,1970-01-19T20:26:22.551792,73581.88679245283,1.237780095524561e-09
487486,1970-01-19T20:26:23.457453,73582.7924528302,1.5204695718525775e-09
487487,1970-01-19T20:26:23.608396,73582.94339622642,1.426327039447876e-09
487493,1970-01-19T20:26:24.514057,73583.84905660378,1.5281117881469452e-09
487494,1970-01-19T20:26:24.665000,73584.0,1.5188479742561644e-09
487500,1970-01-19T20:26:25.570660,73584.90566037736,1.0647627136333702e-09
487501,1970-01-19T20:26:25.721604,73585.05660377358,1.5333848893576903e-09
487502,1970-01-19T20:26:25.872547,73585.2075471698,9.467771851061327e-10
487508,1970-01-19T20:26:26.778208,73586.11320754717,1.5000951830983707e-09
487509,1970-01-19T20:26:26.929151,73586.2641509434,1.794114214095881e-09
487510,1970-01-19T20:26:27.080094,73586.41509433962,1.0411432206262883e-09
487516,1970-01-19T20:26:27.985755,73587.32075471699,1.9517591676183358e-09
487517,1970-01-19T20:26:28.136698,73587.47169811321,2.2461531848447748e-09
487518,1970-01-19T20:26:28.287642,73587.62264150943,1.1609173437254954e-09
487523,1970-01-19T20:26:29.042358,73588.37735849057,9.288717598870711e-10
487524,1970-01-19T20:26:29.193302,73588.52830188679,2.20260490470743e-09
487525,1970-01-19T20:26:29.344245,73588.67924528301,1.9574527413396412e-09
487531,1970-01-19T20:26:30.249906,73589.58490566038,1.513549813943755e-09
487532,1970-01-19T20:26:30.400849,73589.7358490566,1.6912052627369342e-09
487537,1970-01-19T20:26:31.155566,73590.49056603774,9.935062201891896e-10
487538,1970-01-19T20:26:31.306509,73590.64150943396,1.8085891843710103e-09
487539,1970-01-19T20:26:31.457453,73590.7924528302,1.3689231247813826e-09
487545,1970-01-19T20:26:32.363113,73591.69811320755,9.451257410413944e-10
487546,1970-01-19T20:26:32.514057,73591.84905660378,1.1994156705504235e-09
487565,1970-01-19T20:26:35.381981,73594.71698113208,1.319127543051467e-09
487566,1970-01-19T20:26:35.532925,73594.8679245283,1.5253805742059223e-09
487567,1970-01-19T20:26:35.683868,73595.01886792453,9.546056042913683e-10
487584,1970-01-19T20:26:38.249906,73597.58490566038,1.0523786406122075e-09
487585,1970-01-19T20:26:38.400849,73597.7358490566,1.6790651109086335e-09
487586,1970-01-19T20:26:38.551792,73597.88679245283,1.4159725397154682e-09
487593,1970-01-19T20:26:39.608396,73598.94339622642,1.4506440744765799e-09
487594,1970-01-19T20:26:39.759340,73599.09433962264,1.771627224050299e-09
487595,1970-01-19T20:26:39.910283,73599.24528301887,1.3732075913985892e-09
487602,1970-01-19T20:26:40.966887,73600.30188679245,1.0005267031874442e-09
487603,1970-01-19T20:26:41.117830,73600.45283018867,1.7067390291874843e-09
487604,1970-01-19T20:26:41.268774,73600.60377358491,1.468465534842173e-09
487610,1970-01-19T20:26:42.174434,73601.50943396226,1.4271129471909295e-09
487611,1970-01-19T20:26:42.325377,73601.6603773585,2.4285166881312643e-09
487612,1970-01-19T20:26:42.476321,73601.81132075471,1.913131930264258e-09
487618,1970-01-19T20:26:43.381981,73602.71698113208,2.208191946215244e-09
487619,1970-01-19T20:26:43.532925,73602.8679245283,2.220648762556105e-09
487625,1970-01-19T20:26:44.438585,73603.77358490566,2.272521726438849e-09
487626,1970-01-19T20:26:44.589528,73603.92452830188,2.6633616932631656e-09
487627,1970-01-19T20:26:44.740472,73604.07547169812,1.014750060598948e-09
487632,1970-01-19T20:26:45.495189,73604.83018867925,2.717470635143781e-09
